,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
3,Precure All Stars New Stage Movie: Friends of the Future,2012,Animation,7.2 / 10,https://yts.rs/movie/precure-all-stars-new-stage-movie-friends-of-the-future-2012," Fusion, the dark matter, threatens Japan but the Prettycure defeat him left with particles of him scattered all around. Megumi, cure Happy, and her friends search for Fusion followed by their fairy Candy. However, a fateful encounter brings them to find a mysterious girl named Ayumi, and a new group of friends who share a common goal. Can the Prettycure and their new friends defeat this enemy Fusion? Or perhaps the power of friendship can solve this? Lend all your hope towards them! ",2929
4,Sherlock Holmes and the Deadly Necklace,1962,CrimeDrama,5.4 / 10,https://yts.rs/movie/sherlock-holmes-and-the-deadly-necklace-1962," Sherlock Holmes and Dr. Watson try to solve the case of the stealing of Cleopatra's necklace, found by archaeologists in Egypt. They soon discover that the evil professor Moriarty is behind it all. —Mattias Thuresson ",3232
5,Surf II,1983,Comedy,4.9 / 10,https://yts.rs/movie/surf-ii-1983," Evil Nerd Menlo wants to get revenge on some surfers by selling a bad batch of soda called Buzz Cola which turns people into mutant zombies. It's up to Jocko, Chuck, Bob and their surfer buddies to save the day and fight back against the darkest night. —Losman ",7777
6,Never Let Go,2015,ActionDrama,5.3 / 10,https://yts.rs/movie/never-let-go-2015," A single mother desperately searches for her missing child in a beautiful, but unfamiliar land, following an apparent abduction. Trusting no one, and stopping at nothing, as she weaves her way through the murky backstreet's and barren landscapes, now implicated in the murder of a seemingly innocent man, her connections back in the US begin to reveal that there is much more at stake than first meets the eye.. ",8989
7,Stripped Naked,2009,Crime,3.5 / 10,https://yts.rs/movie/stripped-naked-2009," The story of Cassie (Sarah Allen, Secret Window), a stripper whose boyfriend leaves her on the side of the road during an argument. While trying to get to a phone, she runs into a guy who's about to do a drug deal. When he and the other party end up shot, Cassie now has $90,000 in cash, $90,000 in drugs, and a car to get her home. She dreams of using the money to leave her life of stripping and retire to Paris. Her dreams, however, may be thwarted by the man who owns the drugs and the money, especially when he sends one of his goons looking for the car that Cassie borrowed, leaving a trail of corpses in his wake. —daz ",6868
8,Sir! No Sir!,2005,DocumentaryWar,7.7 / 10,https://yts.rs/movie/sir-no-sir-2005," This feature-length documentary focuses on the efforts by troops in the U.S. military during the Vietnam War to oppose the war effort by peaceful demonstration and subversion. It speaks mainly to veterans, but serves as a ready reminder to civilians that soldiers may oppose war as stridently as any civilian, and at greater personal peril. —Steve Fenwick ([email protected]) ",3535
9,Night After Night,1932,ComedyDrama,6.8 / 10,https://yts.rs/movie/night-after-night-1932," A successful ex-boxer opens a high-class speakeasy in what once was the childhood home of a formerly rich society girl. ",3737
10,The Stone Boy,1984,Drama,6.6 / 10,https://yts.rs/movie/the-stone-boy-1984," A Midwestern farm family faces major emotional adjustment after a tragedy results in the death of an older brother. ",3939
11,Taxi for Tobruk,1961,DramaWar,7.2 / 10,https://yts.rs/movie/taxi-for-tobruk-1961," During World War II, French Commandos join forces with a German officer in order to survive the African desert. ",4545
12,What Women Want,2011,ComedyRomance,5.5 / 10,https://yts.rs/movie/what-women-want-2011," After an accident, a chauvinistic executive gains the ability to hear what women are really thinking. ",8282
13,"Rio, I Love You",2014,ComedyDrama,5.2 / 10,https://yts.rs/movie/rio-i-love-you-2014," The third episode of the Cities of Love series, Rio, Eu Te Amo is a collective feature film, composed of 10 short film segments created by 10 established directors from across the globe. The story line of each segment of the film focuses on an encounter of love in a different neighborhood of the city, demonstrating the distinctive qualities and character of that location. The film serves to bridge gaps between cultures, educating and entertaining the audience, while celebrating unique and universal expressions of love. —Emmanuel Benbihy, Executive Producer ",4949
14,The Work and the Glory II: American Zion,2005,DramaWestern,6.4 / 10,https://yts.rs/movie/the-work-and-the-glory-ii-american-zion-2005," In November of 1833, the state of Missouri turned a blind eye as hundreds of its peaceful inhabitants were hunted down and driven from their homes in the dead of night. Against this impending strife, a young man with a divine vision leads a people against the aggression of an anti-hero with a vulnerable past. With more than two million copies sold, the second volume of Gerald N. Lund's epic series The Work and the Glory now brings a pivotal moment in American history to the big screen. ""The Work and The Glory: American Zion"" sets the story of the fictional Steed family against the historically factual backdrop of the Mormon people's move into the West. Divided by their diverse reactions to a nascent ideology, the Steeds struggle to hold together as the strength of their convictions and their filial bonds are tested. The stirring narrative of the faith that led a persecuted people to Missouri and beyond is one of the most poignant untold tales of American history. It is the account of a valiant struggle to exercise the rights promised by a fledgling nation. ""The Work and the Glory: American Zion"" unearths the story of the passion behind the movement which eventually launched the largest American migration and the colonization of the West: the vision of a promised land in America. —Anonymous ",8484
15,The Alpha Incident,1978,HorrorSci-Fi,3.7 / 10,https://yts.rs/movie/the-alpha-incident-1978," A microorganism from Mars, brought to Earth by a space probe, terrorizes passengers in a railroad office. ",4747
16,The Projectionist,2019,DramaMystery,6.6 / 10,https://yts.rs/movie/the-projectionist-2019," A lonely man who operates a film projector finds his only solace in a woman he sees on a film reel. After the reel is lost in an accident, he sets out to find the woman through the remotest, poorest places of the Dominican Republic. ",6666
17,The Work and the Glory III: A House Divided,2006,DramaWestern,6.5 / 10,https://yts.rs/movie/the-work-and-the-glory-iii-a-house-divided-2006," Joshua Steed returns to Missouri a wealthy man with a beautiful wife; however, the past has a way of catching up. Soon Joshua is tangled in a web of rumors, deception and betrayal that threatens to tear his family apart. Back in Kirtland, financial trouble riddles the foundations of the fledgling Church causing a division, and questioning of the Prophet Joseph Smith's divine calling. Has he lost his prophetic gift? Hundreds of Saints immigrate to Missouri, where Governor Boggs raises an army - with Joshua at its head - to address the ""Mormon Problem."" When the militia receives orders to attack the Mormon settlement, only Joshua can save his family from the gathering mob. —Excel Entertainment Group ",7474
18,The Apostate,2015,Comedy,5.8 / 10,https://yts.rs/movie/the-apostate-2015," Things are not going too well for Gonzalo Montoya. At thirty he has no girlfriend (despite a mutual attraction between his cousin Pilar and himself), he is still a student and has become the despair of his mother. Yet, Gonza is an intelligent, well-bred (if not too well-dressed) and kindhearted young man. Among other things he gets on well with Maité, his downstairs neighbor and proves a wonderful tutor (not to say surrogate father) to her son Antonio. But in the eyes of the conservative society he lives in, he has a major defect, his propensity to think for himself. If he has failed his philosophy exam, it is precisely because he would not duplicate his professor's views. And now what idea has he got ? To apostatize, nothing less! Needless to say that his decision marks the beginning of a long, long...Way of the Cross! —Guy Bellinger ",4343
